#rho0,E/A
1.570822944041221081e-01,-1.573196133273148689e+01
1.570186967331852756e-01,-1.574207977950293369e+01
1.557494203693956525e-01,-1.574283640687165864e+01
1.561536909645629967e-01,-1.576099170805111349e+01
1.554020165143676080e-01,-1.573804140354860337e+01
1.559396112024752090e-01,-1.571813896155349255e+01
1.555761892156010684e-01,-1.576609151580532497e+01
1.555203326802815922e-01,-1.576172549103558040e+01
1.559080686487450407e-01,-1.571477987204429816e+01
1.564981528636360530e-01,-1.579029058664503005e+01
1.572726438970162288e-01,-1.575431428591086735e+01
1.550833655958139823e-01,-1.571726127757849767e+01
1.561631217564517504e-01,-1.570909655702090291e+01
1.551139407541838877e-01,-1.574444475359117668e+01
1.551347633664810211e-01,-1.573579338829149776e+01
1.579296928059787108e-01,-1.577609946051053313e+01
1.562647211154663263e-01,-1.575590175911209023e+01
1.555797996480396961e-01,-1.573592928726385942e+01
1.571637716547466257e-01,-1.572142348024270042e+01
1.553194696560782351e-01,-1.577710915361260469e+01
1.580345428755797754e-01,-1.576706828926095660e+01
1.565129105428632317e-01,-1.576003988491631524e+01
1.562361288625426503e-01,-1.573802697783032656e+01
1.562144375672878394e-01,-1.579396353219554072e+01
1.556131820398299059e-01,-1.573718304711753113e+01
1.564918795784849825e-01,-1.574550311689290538e+01
1.562410996426002452e-01,-1.574825304938299020e+01
1.557967980105205152e-01,-1.572242868926681680e+01
1.557384417930958442e-01,-1.575825690493862830e+01
1.553002033914942237e-01,-1.572557704987116445e+01
1.551261732569424456e-01,-1.571721322774889273e+01
1.550483881702013900e-01,-1.576489489606914418e+01
1.560826481207998606e-01,-1.573858616124846677e+01
1.567639518328214632e-01,-1.576561841981233414e+01
1.564105565399788733e-01,-1.573817602998184206e+01
1.554329497980950492e-01,-1.572919816618014366e+01
1.559631301092492817e-01,-1.574763436717091381e+01
1.573273036899514588e-01,-1.576163621251103564e+01
1.570712925249443670e-01,-1.573591645060088950e+01
1.557659463074867467e-01,-1.574919867950760910e+01
1.560174297872040095e-01,-1.576814300565136229e+01
1.550736327476259779e-01,-1.572670187300140476e+01
1.566764312664326031e-01,-1.581911184018201766e+01
1.571131509881435462e-01,-1.572302671330877111e+01
1.580143045953189274e-01,-1.577433847536373790e+01
1.551159421810078543e-01,-1.579040958089417046e+01
1.551808136393868776e-01,-1.573428107733480985e+01
1.556836464073023396e-01,-1.571463595272458491e+01
1.575333077215730904e-01,-1.577555657090218588e+01
1.554467182051856855e-01,-1.574600104635305442e+01
1.566510943315910787e-01,-1.576285748047867408e+01
1.563229607269787658e-01,-1.569088332121433638e+01
1.563375353122244682e-01,-1.575483666206655364e+01
1.550731227667875300e-01,-1.570250954278577282e+01
1.559825908555867446e-01,-1.571249417955122496e+01
1.570966432483880404e-01,-1.575975094597365178e+01
1.550156134531378016e-01,-1.575329686451714117e+01
1.568592789629578155e-01,-1.576086754087171471e+01
1.551856854636213257e-01,-1.571854567742615494e+01
1.571661013326538514e-01,-1.576676410389045913e+01
1.570857068646942800e-01,-1.575754680457649748e+01
1.552672101848108777e-01,-1.572389868501971222e+01
1.567815957615203426e-01,-1.577264819253014494e+01
1.574643868391117918e-01,-1.575493638730302770e+01
1.566631071017290655e-01,-1.575457262841920780e+01
1.563831232131103754e-01,-1.577660960139136215e+01
1.571269140090696403e-01,-1.575383023096378921e+01
1.551446040407215288e-01,-1.569540425365951464e+01
1.553087602254882571e-01,-1.574052226748018768e+01
1.552927947923667951e-01,-1.572801381989741820e+01
1.558544585763693979e-01,-1.577133372615210583e+01
1.565711006360984425e-01,-1.573004085479060521e+01
1.565310013570889724e-01,-1.575476352344073305e+01
1.559958646112179215e-01,-1.572373852914910763e+01
1.554108383314460606e-01,-1.574606991597036121e+01
1.568378749561585572e-01,-1.571760406083349437e+01
1.588227044220316131e-01,-1.578387380642594628e+01
1.564474523267245232e-01,-1.574351081886677761e+01
1.575701872183113972e-01,-1.575070138964514399e+01
1.560031315953378517e-01,-1.572152772344802685e+01
1.559588189975996408e-01,-1.575882370009576938e+01
1.575197810510404750e-01,-1.572689957321764709e+01
1.556648585585824474e-01,-1.575600461805811570e+01
1.565317808165758717e-01,-1.575466496213292089e+01
1.569094595511459078e-01,-1.576465611905814690e+01
1.551585051362991963e-01,-1.571977970769736288e+01
1.567110149132752706e-01,-1.575001720959055440e+01
1.550230639839195734e-01,-1.571335648313905864e+01
1.562294905231353670e-01,-1.575532459108480055e+01
1.587013609967784511e-01,-1.582876237888501691e+01
1.569896858781287818e-01,-1.576717004919840193e+01
1.565774556089747638e-01,-1.569872047614792798e+01
1.576695461688535083e-01,-1.575336734741311595e+01
1.577836001743770922e-01,-1.574474205866962784e+01
1.560537606263502908e-01,-1.581175691855450438e+01
1.557949385148151844e-01,-1.577902584981828582e+01
1.552785107594869818e-01,-1.574812536631889337e+01
1.559211116645066175e-01,-1.574415389973878909e+01
1.555864967902748364e-01,-1.575269896753211540e+01
1.557118572534900436e-01,-1.574422573146324922e+01
1.567511401661246528e-01,-1.573325289835646679e+01
1.565160121817437688e-01,-1.575986984425770565e+01
1.556709560411632387e-01,-1.573887265873210239e+01
1.566325151878550925e-01,-1.574272970647378145e+01
1.557240119331088357e-01,-1.574002222011614549e+01
1.561698325226419382e-01,-1.570889068866881644e+01
1.572995281167432480e-01,-1.575981923274293450e+01
1.564309802069704103e-01,-1.572760095738865793e+01
1.553065247204658827e-01,-1.579659571237740856e+01
1.552414957141896590e-01,-1.576996121522804373e+01
1.559708423976178537e-01,-1.575353992462632036e+01
1.572184270186458288e-01,-1.578959953387921367e+01
1.571441258760200299e-01,-1.572733358546185300e+01
1.554495129654818730e-01,-1.574033536859267635e+01
1.561297406898548012e-01,-1.577401430776460245e+01
1.570689443263078577e-01,-1.575158510665197653e+01
1.555945462344686114e-01,-1.577210434565723496e+01
1.552944344224536088e-01,-1.570660915003932345e+01
1.568507496833523307e-01,-1.570720342757566890e+01
1.559613892091901155e-01,-1.578929622924792753e+01
1.561557283831771781e-01,-1.573987720993986805e+01
1.562018587178817253e-01,-1.571028586644763614e+01
1.569273242128879642e-01,-1.579460968420272415e+01
1.556403913414415585e-01,-1.573042409070664149e+01
1.563738927626402431e-01,-1.572039910525808004e+01
1.554316422931551755e-01,-1.573784033946834526e+01
1.563174633997543306e-01,-1.575783423092996927e+01
1.573371722468028810e-01,-1.575727964932148772e+01
1.560401366497637110e-01,-1.575912357077571002e+01
1.562192635528615869e-01,-1.576159660412869812e+01
1.564162675892785681e-01,-1.572273211249139457e+01
1.555471155773943126e-01,-1.576090579837526917e+01
1.552282322239954826e-01,-1.573409382492322095e+01
1.569452169537123298e-01,-1.576230864317272129e+01
1.559252823200169280e-01,-1.578858240863196905e+01
1.571000359566034066e-01,-1.575047677289863479e+01
1.562114329155600279e-01,-1.575037615594833795e+01
1.550606987538948323e-01,-1.574201446124845027e+01
1.572868578237224257e-01,-1.572692867887790058e+01
1.560378982071939646e-01,-1.575744237598846809e+01
1.554691617845394835e-01,-1.577227578153862098e+01
1.556445794438567620e-01,-1.572441699569798423e+01
1.556554876270195287e-01,-1.576373184695465390e+01
1.584544007145875233e-01,-1.577468252358696432e+01
1.560837145139122584e-01,-1.569891964403593576e+01
1.570341384686079755e-01,-1.575930325792876019e+01
1.578897604320359249e-01,-1.579197906065833301e+01
1.553920672489599586e-01,-1.576273739312112809e+01
1.569322163756448896e-01,-1.573147876668998002e+01
1.562857476495001785e-01,-1.576812742719351590e+01
1.555363949154970338e-01,-1.574887725498816238e+01
1.576315975168275096e-01,-1.572833234967695581e+01
1.561599871242362603e-01,-1.575174746266587533e+01
1.554815369744060594e-01,-1.574228650881206448e+01
1.575175719758968307e-01,-1.575967977756137905e+01
1.560943945083999029e-01,-1.576846109467993706e+01
1.565882294438420974e-01,-1.578234408607717398e+01
1.555558364180842368e-01,-1.572280593382998859e+01
1.566372120561058123e-01,-1.572715302776819435e+01
1.583259977764747695e-01,-1.577965637765471563e+01
1.558748735036780131e-01,-1.573428926777806502e+01
1.557084869284455775e-01,-1.573881707392220441e+01
1.563592691698458825e-01,-1.572166402628501913e+01
1.551463327665305036e-01,-1.574875946639376956e+01
1.566848869516387077e-01,-1.573381783221390506e+01
1.554300345643723769e-01,-1.575349221616606954e+01
1.553996958747643486e-01,-1.573603615693636293e+01
1.559775699860170561e-01,-1.576726309543234095e+01
1.553890223176010166e-01,-1.572026670415016980e+01
1.550641665321769169e-01,-1.574585142728585652e+01
1.567393068923035870e-01,-1.578187061551163417e+01
1.555001565074295988e-01,-1.573876959851956236e+01
1.566388321434970254e-01,-1.581404064478909177e+01
1.559651628117206534e-01,-1.573722528499567197e+01
1.564357945611563605e-01,-1.576548374799025964e+01
1.563603184371108734e-01,-1.574214466418751357e+01
1.553975750522322008e-01,-1.571369491945739583e+01
1.560057229415228452e-01,-1.573138051106352719e+01
1.560719679191549525e-01,-1.575468409391759650e+01
1.558613803273646292e-01,-1.577206489548226820e+01
1.571558183012026488e-01,-1.571134867426736470e+01
1.553355994657147354e-01,-1.574180059271737520e+01
1.551569208804258748e-01,-1.571368686713917207e+01
1.559157877173555640e-01,-1.576675638290901382e+01
1.571826885065969737e-01,-1.576163384136801504e+01
1.571151959981674229e-01,-1.580008144322172647e+01
1.558816079548017985e-01,-1.570484569681566711e+01
1.559248341518789660e-01,-1.577033015940022587e+01
1.562355151462147262e-01,-1.577910727263370383e+01
1.568247726544494958e-01,-1.573629306864717314e+01
1.560363113648740030e-01,-1.574508200072319575e+01
1.564511449266529353e-01,-1.575034615663918913e+01
1.567292418182071323e-01,-1.575195292000105063e+01
1.571065834413272466e-01,-1.574997290454027876e+01
1.559827846165252330e-01,-1.572657981036039310e+01
1.558737966767078376e-01,-1.575065882329004019e+01
1.552145475164949662e-01,-1.574493100379363497e+01
1.557620044920504654e-01,-1.571699318602099282e+01
1.557997028047715116e-01,-1.572011042386670354e+01
1.569401163288755841e-01,-1.577090163308758441e+01
1.550965140307481172e-01,-1.575329380438697235e+01
1.577895671616275919e-01,-1.581128864942463608e+01
1.561844176716175592e-01,-1.575234882174555295e+01
1.590582539729930855e-01,-1.574635987792470360e+01
1.562998761548937410e-01,-1.577601450050114096e+01
1.554319521990891739e-01,-1.580229945334658126e+01
1.557335895906972745e-01,-1.574128053649283210e+01
1.552238081915373880e-01,-1.575384418555663579e+01
1.563147584828859793e-01,-1.576391840011198475e+01
1.589673327462397256e-01,-1.582917929373555488e+01
1.569856508460379663e-01,-1.575229358894213227e+01
1.566525667008396017e-01,-1.571452839340417285e+01
1.552805681396660920e-01,-1.574919199837781036e+01
1.558310468363227896e-01,-1.572480691173423573e+01
1.568488193604021808e-01,-1.575148352189216716e+01
1.577583640968392709e-01,-1.577880234072545917e+01
1.558372056162476982e-01,-1.575801977345424909e+01
1.577637039968378396e-01,-1.577876009171654204e+01
1.553359123090035654e-01,-1.572994829684223994e+01
1.558267519073238960e-01,-1.577100533448567887e+01
1.557533226692882633e-01,-1.575771723874026975e+01
1.557691919884003628e-01,-1.575953932505710320e+01
1.555990083491831932e-01,-1.574885392893917135e+01
1.580293362882888852e-01,-1.576258196958803026e+01
1.577390269962872238e-01,-1.575649937671705025e+01
1.573701086302568830e-01,-1.578483001799418162e+01
1.568918776930664505e-01,-1.574268802844325066e+01
1.558744891420653922e-01,-1.572509015362801321e+01
1.558960628121428271e-01,-1.576421324576525862e+01
1.551798728598385579e-01,-1.568648830738741040e+01
1.552795274551122540e-01,-1.572225641515695571e+01
1.563798701013537074e-01,-1.578087594031461904e+01
1.550169153122491761e-01,-1.570338004253602193e+01
1.560459722229490531e-01,-1.573971401218102883e+01
1.554417652923723303e-01,-1.570800454258615098e+01
1.574905051352334384e-01,-1.576903693658572791e+01
1.553582859459547993e-01,-1.574799352187183565e+01
1.560553177630749633e-01,-1.574158242834609389e+01
1.550798638374312755e-01,-1.574431006875513894e+01
1.565169421143295936e-01,-1.576044461058417667e+01
1.562016937093201607e-01,-1.572353648199685061e+01
1.574450051268810047e-01,-1.573542102954567312e+01
1.563823834658813472e-01,-1.573396160630798590e+01
1.565738290239578057e-01,-1.572934481280101515e+01
1.563629071697103801e-01,-1.578770572150905060e+01
1.560396723855674017e-01,-1.575198498398253655e+01
1.558722739058783224e-01,-1.573069951387274479e+01
1.561228080810808660e-01,-1.579121633713739925e+01
1.556071482660704164e-01,-1.572418394322853530e+01
1.565226056161098667e-01,-1.576328336610056979e+01
1.555238397881381351e-01,-1.575191899372642546e+01
1.575683962895079171e-01,-1.577923078136998924e+01
1.550226882430205677e-01,-1.574093600686378025e+01
1.553521732399538724e-01,-1.574204095001323722e+01
1.564486632005575584e-01,-1.570872624295035713e+01
1.556982372594501174e-01,-1.574489470906123501e+01
1.561688535415836909e-01,-1.572721992488872544e+01
1.565533142351149265e-01,-1.575958296783050905e+01
1.562531584398122175e-01,-1.573002209641910021e+01
1.580948579888228622e-01,-1.578656918091106220e+01
1.558280867810867276e-01,-1.575503441267427718e+01
1.558408960800739540e-01,-1.579038459913421732e+01
1.570001592243116251e-01,-1.573469138591220151e+01
1.563610076951176819e-01,-1.575319381158801235e+01
1.578201732640154564e-01,-1.578980635876136240e+01
1.563694485239530696e-01,-1.579253426873224164e+01
1.564308611731290433e-01,-1.575525302736689248e+01
1.565714482335904822e-01,-1.574390380381937327e+01
1.582550947466096480e-01,-1.574513118998675409e+01
1.567753986618334872e-01,-1.577961839765437801e+01
1.570915540174152858e-01,-1.574690902634779377e+01
1.561424108101850672e-01,-1.575332553208770037e+01
1.557081205067067375e-01,-1.577173416885222146e+01
1.572423696386071879e-01,-1.579537612994727347e+01
1.571426319120951542e-01,-1.574514391224227516e+01
1.556469617323505417e-01,-1.576726440663291839e+01
1.564336009746041811e-01,-1.577645864242677831e+01
1.567665120741471296e-01,-1.582531627276449271e+01
1.583328668474173195e-01,-1.572110440221438665e+01
1.580316899911937412e-01,-1.575279165693064165e+01
1.566854332464714394e-01,-1.574020664517497714e+01
1.572079544530322059e-01,-1.575764818509860810e+01
1.560119211902913638e-01,-1.581370037753322855e+01
1.563050675207661722e-01,-1.574214817726343263e+01
1.559289092839734603e-01,-1.575725758057875048e+01
1.560505286826768256e-01,-1.575538220433996273e+01
1.567783206251910366e-01,-1.576312032442004174e+01
1.565119923165307070e-01,-1.573537154616721523e+01
1.561325741323977279e-01,-1.572310670727979343e+01
1.553545146316613612e-01,-1.572375771089269847e+01
1.559963990526658795e-01,-1.576472435359923630e+01
1.552427773437920488e-01,-1.571519482154874403e+01
1.569136572664484031e-01,-1.575697654720856988e+01
1.558495379761276056e-01,-1.576053686422430999e+01
1.550244935066666940e-01,-1.573806471805600893e+01
1.556552909801443563e-01,-1.576009344389919775e+01
1.572766751274370656e-01,-1.574114984075561630e+01
1.561560450607548667e-01,-1.574622833315816983e+01
1.551731198959158120e-01,-1.574947110850602527e+01
1.562391729751882452e-01,-1.575057933694969314e+01
1.569085420353547589e-01,-1.574232434197989505e+01
1.583115436780498098e-01,-1.575953710426381171e+01
1.561612928455704263e-01,-1.578139689597703743e+01
1.563467448940372706e-01,-1.571179444737686559e+01
1.573082560486997461e-01,-1.578011823301084782e+01
1.556645869962528239e-01,-1.569974609733143112e+01
1.572726318452910832e-01,-1.575619091878158429e+01
1.558427683879052006e-01,-1.570737695001147927e+01
1.560265308309281562e-01,-1.574316852898400043e+01
1.577438945475756193e-01,-1.578531500272186960e+01
1.552171192378139220e-01,-1.576926770569115277e+01
1.563774017132071315e-01,-1.574511206121487206e+01
1.568409091977726322e-01,-1.574882038205466905e+01
1.591671020395444003e-01,-1.581209887779893997e+01
1.564818148070224180e-01,-1.574630831530377151e+01
1.562360312483770108e-01,-1.572310978998995523e+01
1.561095393520897934e-01,-1.576897128995999608e+01
1.580507481899722511e-01,-1.582020228681583873e+01
1.557132149319657988e-01,-1.574155220311800107e+01
1.575679195620620088e-01,-1.573847818041462787e+01
1.550894383560113554e-01,-1.573583891667501433e+01
1.550817519253546162e-01,-1.572239201681697374e+01
1.558654340958229856e-01,-1.570548370854314513e+01
1.562035789655368545e-01,-1.575658215771818682e+01
